datetime,consommation_elec,temperature,vacances
2024-07-28 01:00:00+02:00,1707.0,14.6,True
2024-07-28 02:00:00+02:00,1678.0,14.4,True
2024-07-28 03:00:00+02:00,1442.0,14.2,True
2024-07-28 04:00:00+02:00,1328.0,14.1,True
2024-07-28 05:00:00+02:00,1273.0,13.9,True
2024-07-28 06:00:00+02:00,1277.0,14.0,True
2024-07-28 07:00:00+02:00,1289.0,14.0,True
2024-07-28 08:00:00+02:00,1360.0,13.2,True
2024-07-28 09:00:00+02:00,1514.0,14.1,True
2024-07-28 10:00:00+02:00,1661.0,15.9,True
2024-07-28 11:00:00+02:00,1772.0,17.7,True
2024-07-28 12:00:00+02:00,1837.0,18.9,True
2024-07-28 13:00:00+02:00,2001.0,20.0,True
2024-07-28 14:00:00+02:00,1806.0,21.1,True
2024-07-28 15:00:00+02:00,1694.0,22.1,True
2024-07-28 16:00:00+02:00,1647.0,22.6,True
2024-07-28 17:00:00+02:00,1579.0,23.0,True
2024-07-28 18:00:00+02:00,1590.0,23.1,True
2024-07-28 19:00:00+02:00,1720.0,23.0,True
2024-07-28 20:00:00+02:00,1796.0,23.3,True
2024-07-28 21:00:00+02:00,1771.0,22.2,True
2024-07-28 22:00:00+02:00,1881.0,21.1,True
2024-07-28 23:00:00+02:00,2081.0,20.1,True
2024-07-29 00:00:00+02:00,2089.0,19.4,True
2024-07-29 01:00:00+02:00,1693.0,19.2,True
2024-07-29 02:00:00+02:00,1694.0,18.7,True
2024-07-29 03:00:00+02:00,1489.0,18.6,True
2024-07-29 04:00:00+02:00,1384.0,18.6,True
2024-07-29 05:00:00+02:00,1429.0,18.4,True
2024-07-29 06:00:00+02:00,1551.0,18.3,True
2024-07-29 07:00:00+02:00,1725.0,18.2,True
2024-07-29 08:00:00+02:00,1927.0,17.7,True
2024-07-29 09:00:00+02:00,2118.0,18.4,True
2024-07-29 10:00:00+02:00,2254.0,19.7,True
2024-07-29 11:00:00+02:00,2327.0,21.1,True
2024-07-29 12:00:00+02:00,2414.0,23.1,True
2024-07-29 13:00:00+02:00,2560.0,25.6,True
2024-07-29 14:00:00+02:00,2425.0,27.3,True
2024-07-29 15:00:00+02:00,2372.0,28.7,True
2024-07-29 16:00:00+02:00,2304.0,29.6,True
2024-07-29 17:00:00+02:00,2239.0,30.3,True
2024-07-29 18:00:00+02:00,2198.0,30.6,True
2024-07-29 19:00:00+02:00,2258.0,30.4,True
2024-07-29 20:00:00+02:00,2224.0,28.8,True
2024-07-29 21:00:00+02:00,2104.0,26.3,True
2024-07-29 22:00:00+02:00,2153.0,24.4,True
2024-07-29 23:00:00+02:00,2372.0,23.1,True
2024-07-30 00:00:00+02:00,2335.0,22.4,True
2024-07-30 01:00:00+02:00,1940.0,22.0,True
2024-07-30 02:00:00+02:00,1901.0,21.1,True
2024-07-30 03:00:00+02:00,1702.0,20.9,True
2024-07-30 04:00:00+02:00,1617.0,20.9,True
2024-07-30 05:00:00+02:00,1584.0,20.5,True
2024-07-30 06:00:00+02:00,1686.0,20.0,True
2024-07-30 07:00:00+02:00,1822.0,19.6,True
2024-07-30 08:00:00+02:00,2011.0,19.9,True
2024-07-30 09:00:00+02:00,2232.0,21.0,True
2024-07-30 10:00:00+02:00,2338.0,22.9,True
2024-07-30 11:00:00+02:00,2414.0,25.2,True
2024-07-30 12:00:00+02:00,2474.0,27.4,True
2024-07-30 13:00:00+02:00,2578.0,28.7,True
2024-07-30 14:00:00+02:00,2447.0,29.8,True
2024-07-30 15:00:00+02:00,2384.0,30.1,True
2024-07-30 16:00:00+02:00,2307.0,30.2,True
2024-07-30 17:00:00+02:00,2276.0,30.3,True
2024-07-30 18:00:00+02:00,2253.0,29.8,True
2024-07-30 19:00:00+02:00,2290.0,28.5,True
2024-07-30 20:00:00+02:00,2269.0,26.2,True
2024-07-30 21:00:00+02:00,2128.0,25.2,True
2024-07-30 22:00:00+02:00,2174.0,23.8,True
2024-07-30 23:00:00+02:00,2373.0,22.9,True
2024-07-31 00:00:00+02:00,2342.0,22.3,True
2024-07-31 01:00:00+02:00,1937.0,21.9,True
2024-07-31 02:00:00+02:00,1908.0,20.4,True
2024-07-31 03:00:00+02:00,1700.0,20.2,True
2024-07-31 04:00:00+02:00,1615.0,20.2,True
2024-07-31 05:00:00+02:00,1616.0,20.0,True
2024-07-31 06:00:00+02:00,1701.0,20.0,True
2024-07-31 07:00:00+02:00,1847.0,19.8,True
2024-07-31 08:00:00+02:00,2023.0,20.2,True
2024-07-31 09:00:00+02:00,2223.0,21.9,True
2024-07-31 10:00:00+02:00,2324.0,23.7,True
2024-07-31 11:00:00+02:00,2424.0,26.0,True
2024-07-31 12:00:00+02:00,2489.0,28.0,True
2024-07-31 13:00:00+02:00,2611.0,29.6,True
2024-07-31 14:00:00+02:00,2451.0,33.5,True
2024-07-31 15:00:00+02:00,2410.0,34.3,True
2024-07-31 16:00:00+02:00,2321.0,35.0,True
2024-07-31 17:00:00+02:00,2264.0,35.3,True
2024-07-31 18:00:00+02:00,2232.0,35.0,True
2024-07-31 19:00:00+02:00,2277.0,33.0,True
2024-07-31 20:00:00+02:00,2277.0,28.7,True
2024-07-31 21:00:00+02:00,2084.0,27.4,True
2024-07-31 22:00:00+02:00,2158.0,26.2,True
2024-07-31 23:00:00+02:00,2358.0,25.4,True
2024-08-01 00:00:00+02:00,2344.0,24.4,True
2024-08-01 01:00:00+02:00,1925.0,23.9,True
2024-08-01 02:00:00+02:00,1893.0,22.3,True
2024-08-01 03:00:00+02:00,1697.0,22.1,True
2024-08-01 04:00:00+02:00,1621.0,21.8,True
2024-08-01 05:00:00+02:00,1614.0,21.3,True
2024-08-01 06:00:00+02:00,1694.0,20.9,True
2024-08-01 07:00:00+02:00,1858.0,20.5,True
2024-08-01 08:00:00+02:00,2041.0,19.2,True
2024-08-01 09:00:00+02:00,2208.0,20.1,True
2024-08-01 10:00:00+02:00,2317.0,21.3,True
2024-08-01 11:00:00+02:00,2354.0,22.6,True
2024-08-01 12:00:00+02:00,2386.0,23.7,True
2024-08-01 13:00:00+02:00,2558.0,25.1,True
2024-08-01 14:00:00+02:00,2423.0,28.5,True
2024-08-01 15:00:00+02:00,2350.0,29.7,True
2024-08-01 16:00:00+02:00,2266.0,30.5,True
2024-08-01 17:00:00+02:00,2206.0,30.3,True
2024-08-01 18:00:00+02:00,2189.0,27.1,True
2024-08-01 19:00:00+02:00,2223.0,27.1,True
2024-08-01 20:00:00+02:00,2187.0,24.3,True
2024-08-01 21:00:00+02:00,2047.0,23.8,True
2024-08-01 22:00:00+02:00,2093.0,22.6,True
2024-08-01 23:00:00+02:00,2295.0,21.1,True
2024-08-02 00:00:00+02:00,2257.0,19.9,True
2024-08-02 01:00:00+02:00,1877.0,19.3,True
2024-08-02 02:00:00+02:00,1860.0,18.7,True
2024-08-02 03:00:00+02:00,1673.0,17.8,True
2024-08-02 04:00:00+02:00,1594.0,17.3,True
2024-08-02 05:00:00+02:00,1559.0,17.0,True
2024-08-02 06:00:00+02:00,1666.0,16.8,True
2024-08-02 07:00:00+02:00,1805.0,16.5,True
2024-08-02 08:00:00+02:00,1988.0,17.7,True
2024-08-02 09:00:00+02:00,2140.0,18.3,True
2024-08-02 10:00:00+02:00,2245.0,19.6,True
2024-08-02 11:00:00+02:00,2285.0,21.2,True
2024-08-02 12:00:00+02:00,2337.0,22.8,True
2024-08-02 13:00:00+02:00,2468.0,24.0,True
2024-08-02 14:00:00+02:00,2297.0,26.9,True
2024-08-02 15:00:00+02:00,2229.0,28.3,True
2024-08-02 16:00:00+02:00,2170.0,29.0,True
2024-08-02 17:00:00+02:00,2056.0,29.7,True
2024-08-02 18:00:00+02:00,2097.0,29.3,True
2024-08-02 19:00:00+02:00,2122.0,26.8,True
2024-08-02 20:00:00+02:00,2072.0,25.9,True
2024-08-02 21:00:00+02:00,1967.0,24.2,True
2024-08-02 22:00:00+02:00,2022.0,22.1,True
2024-08-02 23:00:00+02:00,2244.0,20.7,True
2024-08-03 00:00:00+02:00,2211.0,19.8,True
2024-08-03 01:00:00+02:00,1836.0,19.1,True
2024-08-03 02:00:00+02:00,1804.0,19.0,True
2024-08-03 03:00:00+02:00,1587.0,18.6,True
2024-08-03 04:00:00+02:00,1492.0,18.1,True
2024-08-03 05:00:00+02:00,1442.0,18.3,True
2024-08-03 06:00:00+02:00,1441.0,18.5,True
2024-08-03 07:00:00+02:00,1476.0,18.6,True
2024-08-03 08:00:00+02:00,1552.0,18.1,True
2024-08-03 09:00:00+02:00,1701.0,18.7,True
2024-08-03 10:00:00+02:00,1835.0,19.8,True
2024-08-03 11:00:00+02:00,1916.0,21.2,True
2024-08-03 12:00:00+02:00,1965.0,21.5,True
2024-08-03 13:00:00+02:00,2159.0,21.5,True
2024-08-03 14:00:00+02:00,1948.0,24.0,True
2024-08-03 15:00:00+02:00,1879.0,23.6,True
2024-08-03 16:00:00+02:00,1796.0,23.9,True
2024-08-03 17:00:00+02:00,1757.0,23.7,True
2024-08-03 18:00:00+02:00,1797.0,23.3,True
2024-08-03 19:00:00+02:00,1848.0,22.7,True
2024-08-03 20:00:00+02:00,1862.0,21.4,True
2024-08-03 21:00:00+02:00,1742.0,21.0,True
2024-08-03 22:00:00+02:00,1818.0,20.4,True
2024-08-03 23:00:00+02:00,2006.0,19.8,True
2024-08-04 00:00:00+02:00,2019.0,19.4,True
2024-08-04 01:00:00+02:00,1655.0,19.1,True
2024-08-04 02:00:00+02:00,1633.0,17.2,True
2024-08-04 03:00:00+02:00,1444.0,17.3,True
2024-08-04 04:00:00+02:00,1345.0,17.3,True
2024-08-04 05:00:00+02:00,1288.0,17.3,True
2024-08-04 06:00:00+02:00,1275.0,17.1,True
2024-08-04 07:00:00+02:00,1271.0,17.0,True
2024-08-04 08:00:00+02:00,1357.0,18.2,True
2024-08-04 09:00:00+02:00,1500.0,18.6,True
2024-08-04 10:00:00+02:00,1650.0,18.8,True
2024-08-04 11:00:00+02:00,1734.0,19.7,True
2024-08-04 12:00:00+02:00,1804.0,21.5,True
2024-08-04 13:00:00+02:00,1962.0,23.9,True
2024-08-04 14:00:00+02:00,1785.0,24.0,True
2024-08-04 15:00:00+02:00,1700.0,25.2,True
2024-08-04 16:00:00+02:00,1633.0,25.4,True
2024-08-04 17:00:00+02:00,1579.0,25.3,True
2024-08-04 18:00:00+02:00,1591.0,25.3,True
2024-08-04 19:00:00+02:00,1698.0,25.2,True
2024-08-04 20:00:00+02:00,1758.0,24.0,True
2024-08-04 21:00:00+02:00,1743.0,22.8,True
2024-08-04 22:00:00+02:00,1820.0,20.9,True
2024-08-04 23:00:00+02:00,2037.0,19.5,True
2024-08-05 00:00:00+02:00,2018.0,18.2,True
2024-08-05 01:00:00+02:00,1667.0,17.2,True
2024-08-05 02:00:00+02:00,1642.0,16.4,True
2024-08-05 03:00:00+02:00,1464.0,15.8,True
2024-08-05 04:00:00+02:00,1397.0,15.2,True
2024-08-05 05:00:00+02:00,1425.0,14.8,True
2024-08-05 06:00:00+02:00,1521.0,14.3,True
2024-08-05 07:00:00+02:00,1644.0,13.8,True
2024-08-05 08:00:00+02:00,1811.0,14.0,True
2024-08-05 09:00:00+02:00,2019.0,15.3,True
2024-08-05 10:00:00+02:00,2120.0,17.4,True
2024-08-05 11:00:00+02:00,2194.0,19.2,True
2024-08-05 12:00:00+02:00,2227.0,20.6,True
2024-08-05 13:00:00+02:00,2441.0,22.5,True
2024-08-05 14:00:00+02:00,2257.0,23.5,True
2024-08-05 15:00:00+02:00,2205.0,24.7,True
2024-08-05 16:00:00+02:00,2132.0,25.2,True
2024-08-05 17:00:00+02:00,2085.0,25.1,True
2024-08-05 18:00:00+02:00,2064.0,24.3,True
2024-08-05 19:00:00+02:00,2136.0,23.7,True
2024-08-05 20:00:00+02:00,2163.0,22.2,True
2024-08-05 21:00:00+02:00,2017.0,21.2,True
2024-08-05 22:00:00+02:00,2077.0,19.7,True
2024-08-05 23:00:00+02:00,2252.0,18.7,True
2024-08-06 00:00:00+02:00,2225.0,18.2,True
2024-08-06 01:00:00+02:00,1837.0,17.8,True
2024-08-06 02:00:00+02:00,1827.0,17.6,True
2024-08-06 03:00:00+02:00,1655.0,17.7,True
2024-08-06 04:00:00+02:00,1552.0,17.7,True
2024-08-06 05:00:00+02:00,1553.0,18.0,True
2024-08-06 06:00:00+02:00,1645.0,18.2,True
2024-08-06 07:00:00+02:00,1757.0,18.1,True
2024-08-06 08:00:00+02:00,1926.0,17.6,True
2024-08-06 09:00:00+02:00,2106.0,18.0,True
2024-08-06 10:00:00+02:00,2250.0,18.8,True
2024-08-06 11:00:00+02:00,2281.0,19.5,True
2024-08-06 12:00:00+02:00,2375.0,20.0,True
2024-08-06 13:00:00+02:00,2501.0,20.3,True
2024-08-06 14:00:00+02:00,2335.0,16.9,True
2024-08-06 15:00:00+02:00,2245.0,17.0,True
2024-08-06 16:00:00+02:00,2159.0,17.8,True
2024-08-06 17:00:00+02:00,2090.0,18.6,True
2024-08-06 18:00:00+02:00,2076.0,19.8,True
2024-08-06 19:00:00+02:00,2140.0,20.4,True
2024-08-06 20:00:00+02:00,2147.0,20.9,True
2024-08-06 21:00:00+02:00,1998.0,19.6,True
2024-08-06 22:00:00+02:00,2058.0,18.8,True
2024-08-06 23:00:00+02:00,2243.0,18.1,True
2024-08-07 00:00:00+02:00,2215.0,17.3,True
2024-08-07 01:00:00+02:00,1831.0,16.9,True
2024-08-07 02:00:00+02:00,1813.0,15.8,True
2024-08-07 03:00:00+02:00,1625.0,14.8,True
2024-08-07 04:00:00+02:00,1564.0,14.0,True
2024-08-07 05:00:00+02:00,1535.0,13.4,True
2024-08-07 06:00:00+02:00,1632.0,13.0,True
2024-08-07 07:00:00+02:00,1736.0,12.7,True
2024-08-07 08:00:00+02:00,1876.0,13.3,True
2024-08-07 09:00:00+02:00,2066.0,14.0,True
2024-08-07 10:00:00+02:00,2196.0,15.8,True
2024-08-07 11:00:00+02:00,2240.0,18.3,True
2024-08-07 12:00:00+02:00,2263.0,19.6,True
2024-08-07 13:00:00+02:00,2421.0,19.6,True
2024-08-07 14:00:00+02:00,2268.0,21.2,True
2024-08-07 15:00:00+02:00,2175.0,21.7,True
2024-08-07 16:00:00+02:00,2121.0,22.0,True
2024-08-07 17:00:00+02:00,2041.0,22.5,True
2024-08-07 18:00:00+02:00,2056.0,22.2,True
2024-08-07 19:00:00+02:00,2145.0,22.2,True
2024-08-07 20:00:00+02:00,2183.0,21.0,True
2024-08-07 21:00:00+02:00,2015.0,19.6,True
2024-08-07 22:00:00+02:00,2078.0,18.7,True
2024-08-07 23:00:00+02:00,2264.0,18.3,True
2024-08-08 00:00:00+02:00,2245.0,17.4,True
2024-08-08 01:00:00+02:00,1837.0,16.9,True
2024-08-08 02:00:00+02:00,1805.0,15.3,True
2024-08-08 03:00:00+02:00,1641.0,14.7,True
2024-08-08 04:00:00+02:00,1548.0,14.2,True
2024-08-08 05:00:00+02:00,1543.0,13.9,True
2024-08-08 06:00:00+02:00,1614.0,13.7,True
2024-08-08 07:00:00+02:00,1764.0,13.2,True
2024-08-08 08:00:00+02:00,1886.0,14.9,True
2024-08-08 09:00:00+02:00,2082.0,16.1,True
2024-08-08 10:00:00+02:00,2187.0,17.6,True
2024-08-08 11:00:00+02:00,2236.0,19.2,True
2024-08-08 12:00:00+02:00,2327.0,20.8,True
2024-08-08 13:00:00+02:00,2482.0,22.3,True
2024-08-08 14:00:00+02:00,2300.0,23.1,True
2024-08-08 15:00:00+02:00,2214.0,24.2,True
2024-08-08 16:00:00+02:00,2148.0,24.7,True
2024-08-08 17:00:00+02:00,2100.0,24.7,True
2024-08-08 18:00:00+02:00,2080.0,24.4,True
2024-08-08 19:00:00+02:00,2190.0,23.6,True
2024-08-08 20:00:00+02:00,2159.0,21.6,True
2024-08-08 21:00:00+02:00,2015.0,20.3,True
2024-08-08 22:00:00+02:00,2082.0,19.3,True
2024-08-08 23:00:00+02:00,2276.0,18.7,True
2024-08-09 00:00:00+02:00,2266.0,18.5,True
2024-08-09 01:00:00+02:00,1881.0,18.3,True
2024-08-09 02:00:00+02:00,1863.0,17.8,True
2024-08-09 03:00:00+02:00,1687.0,17.7,True
2024-08-09 04:00:00+02:00,1578.0,17.7,True
2024-08-09 05:00:00+02:00,1629.0,17.7,True
2024-08-09 06:00:00+02:00,1691.0,17.9,True
2024-08-09 07:00:00+02:00,1818.0,18.1,True
2024-08-09 08:00:00+02:00,1980.0,17.8,True
2024-08-09 09:00:00+02:00,2141.0,18.3,True
2024-08-09 10:00:00+02:00,2278.0,18.9,True
2024-08-09 11:00:00+02:00,2342.0,20.3,True
2024-08-09 12:00:00+02:00,2390.0,21.7,True
2024-08-09 13:00:00+02:00,2543.0,22.5,True
2024-08-09 14:00:00+02:00,2330.0,23.1,True
2024-08-09 15:00:00+02:00,2248.0,24.5,True
2024-08-09 16:00:00+02:00,2139.0,25.5,True
2024-08-09 17:00:00+02:00,2081.0,26.2,True
2024-08-09 18:00:00+02:00,2073.0,26.5,True
2024-08-09 19:00:00+02:00,2118.0,26.3,True
2024-08-09 20:00:00+02:00,2094.0,24.1,True
2024-08-09 21:00:00+02:00,1963.0,22.0,True
2024-08-09 22:00:00+02:00,2068.0,19.8,True
2024-08-09 23:00:00+02:00,2227.0,18.5,True
2024-08-10 00:00:00+02:00,2219.0,17.5,True
2024-08-10 01:00:00+02:00,1844.0,16.8,True
2024-08-10 02:00:00+02:00,1801.0,16.4,True
2024-08-10 03:00:00+02:00,1592.0,16.0,True
2024-08-10 04:00:00+02:00,1489.0,15.6,True
2024-08-10 05:00:00+02:00,1439.0,15.2,True
2024-08-10 06:00:00+02:00,1452.0,14.9,True
2024-08-10 07:00:00+02:00,1498.0,14.6,True
2024-08-10 08:00:00+02:00,1554.0,14.7,True
2024-08-10 09:00:00+02:00,1704.0,15.9,True
2024-08-10 10:00:00+02:00,1849.0,17.8,True
2024-08-10 11:00:00+02:00,1916.0,19.6,True
2024-08-10 12:00:00+02:00,1968.0,21.6,True
2024-08-10 13:00:00+02:00,2135.0,23.4,True
2024-08-10 14:00:00+02:00,1968.0,26.2,True
2024-08-10 15:00:00+02:00,1885.0,27.7,True
2024-08-10 16:00:00+02:00,1811.0,28.6,True
2024-08-10 17:00:00+02:00,1753.0,29.3,True
2024-08-10 18:00:00+02:00,1788.0,29.6,True
2024-08-10 19:00:00+02:00,1835.0,30.1,True
2024-08-10 20:00:00+02:00,1826.0,25.2,True
2024-08-10 21:00:00+02:00,1801.0,23.0,True
2024-08-10 22:00:00+02:00,1850.0,21.1,True
2024-08-10 23:00:00+02:00,2046.0,19.9,True
2024-08-11 00:00:00+02:00,2049.0,19.1,True
2024-08-11 01:00:00+02:00,1683.0,18.5,True
2024-08-11 02:00:00+02:00,1651.0,17.9,True
2024-08-11 03:00:00+02:00,1436.0,17.6,True
2024-08-11 04:00:00+02:00,1307.0,17.5,True
2024-08-11 05:00:00+02:00,1237.0,17.6,True
2024-08-11 06:00:00+02:00,1246.0,17.5,True
2024-08-11 07:00:00+02:00,1263.0,17.7,True
2024-08-11 08:00:00+02:00,1318.0,17.8,True
2024-08-11 09:00:00+02:00,1538.0,19.5,True
2024-08-11 10:00:00+02:00,1698.0,22.1,True
2024-08-11 11:00:00+02:00,1741.0,25.2,True
2024-08-11 12:00:00+02:00,1859.0,28.0,True
2024-08-11 13:00:00+02:00,2001.0,30.5,True
2024-08-11 14:00:00+02:00,1836.0,32.3,True
2024-08-11 15:00:00+02:00,1773.0,33.8,True
2024-08-11 16:00:00+02:00,1698.0,34.7,True
2024-08-11 17:00:00+02:00,1657.0,35.2,True
2024-08-11 18:00:00+02:00,1714.0,35.3,True
2024-08-11 19:00:00+02:00,1803.0,35.0,True
2024-08-11 20:00:00+02:00,1887.0,33.8,True
2024-08-11 21:00:00+02:00,1829.0,32.4,True
2024-08-11 22:00:00+02:00,1908.0,30.4,True
2024-08-11 23:00:00+02:00,2117.0,28.8,True
2024-08-12 00:00:00+02:00,2155.0,27.7,True
2024-08-12 01:00:00+02:00,1763.0,27.0,True
2024-08-12 02:00:00+02:00,1743.0,26.3,True
2024-08-12 03:00:00+02:00,1544.0,26.1,True
2024-08-12 04:00:00+02:00,1484.0,25.4,True
2024-08-12 05:00:00+02:00,1523.0,24.7,True
2024-08-12 06:00:00+02:00,1602.0,23.6,True
2024-08-12 07:00:00+02:00,1742.0,22.8,True
2024-08-12 08:00:00+02:00,1928.0,21.8,True
2024-08-12 09:00:00+02:00,2044.0,22.0,True
2024-08-12 10:00:00+02:00,2172.0,22.5,True
2024-08-12 11:00:00+02:00,2266.0,24.1,True
2024-08-12 12:00:00+02:00,2338.0,24.8,True
2024-08-12 13:00:00+02:00,2498.0,25.1,True
2024-08-12 14:00:00+02:00,2317.0,28.2,True
2024-08-12 15:00:00+02:00,2254.0,29.4,True
2024-08-12 16:00:00+02:00,2140.0,30.1,True
2024-08-12 17:00:00+02:00,2089.0,30.8,True
2024-08-12 18:00:00+02:00,2103.0,30.2,True
2024-08-12 19:00:00+02:00,2147.0,29.5,True
2024-08-12 20:00:00+02:00,2151.0,28.2,True
2024-08-12 21:00:00+02:00,2034.0,25.6,True
2024-08-12 22:00:00+02:00,2097.0,22.9,True
2024-08-12 23:00:00+02:00,2251.0,21.6,True
2024-08-13 00:00:00+02:00,2249.0,20.9,True
2024-08-13 01:00:00+02:00,1850.0,20.4,True
2024-08-13 02:00:00+02:00,1836.0,19.6,True
2024-08-13 03:00:00+02:00,1649.0,19.2,True
2024-08-13 04:00:00+02:00,1568.0,19.2,True
2024-08-13 05:00:00+02:00,1562.0,18.9,True
2024-08-13 06:00:00+02:00,1636.0,18.8,True
2024-08-13 07:00:00+02:00,1760.0,18.3,True
2024-08-13 08:00:00+02:00,1886.0,17.6,True
2024-08-13 09:00:00+02:00,2082.0,18.1,True
2024-08-13 10:00:00+02:00,2180.0,19.1,True
2024-08-13 11:00:00+02:00,2220.0,20.5,True
2024-08-13 12:00:00+02:00,2308.0,22.5,True
2024-08-13 13:00:00+02:00,2462.0,23.4,True
2024-08-13 14:00:00+02:00,2289.0,22.7,True
2024-08-13 15:00:00+02:00,2202.0,23.9,True
2024-08-13 16:00:00+02:00,2128.0,23.2,True
2024-08-13 17:00:00+02:00,2072.0,22.2,True
2024-08-13 18:00:00+02:00,2099.0,21.3,True
2024-08-13 19:00:00+02:00,2174.0,21.4,True
2024-08-13 20:00:00+02:00,2175.0,18.2,True
2024-08-13 21:00:00+02:00,2039.0,17.1,True
2024-08-13 22:00:00+02:00,2092.0,16.8,True
2024-08-13 23:00:00+02:00,2257.0,16.9,True
2024-08-14 00:00:00+02:00,2235.0,17.2,True
2024-08-14 01:00:00+02:00,1862.0,17.2,True
2024-08-14 02:00:00+02:00,1838.0,18.0,True
2024-08-14 03:00:00+02:00,1643.0,18.1,True
2024-08-14 04:00:00+02:00,1562.0,18.1,True
2024-08-14 05:00:00+02:00,1561.0,18.1,True
2024-08-14 06:00:00+02:00,1620.0,18.2,True
2024-08-14 07:00:00+02:00,1764.0,18.2,True
2024-08-14 08:00:00+02:00,1906.0,18.0,True
2024-08-14 09:00:00+02:00,2076.0,18.0,True
2024-08-14 10:00:00+02:00,2140.0,17.8,True
2024-08-14 11:00:00+02:00,2206.0,18.2,True
2024-08-14 12:00:00+02:00,2276.0,19.0,True
2024-08-14 13:00:00+02:00,2426.0,20.2,True
2024-08-14 14:00:00+02:00,2205.0,22.4,True
2024-08-14 15:00:00+02:00,2184.0,23.1,True
2024-08-14 16:00:00+02:00,2051.0,23.2,True
2024-08-14 17:00:00+02:00,2004.0,23.2,True
2024-08-14 18:00:00+02:00,1999.0,22.8,True
2024-08-14 19:00:00+02:00,2081.0,22.1,True
2024-08-14 20:00:00+02:00,2069.0,19.8,True
2024-08-14 21:00:00+02:00,1939.0,18.7,True
2024-08-14 22:00:00+02:00,2051.0,17.5,True
2024-08-14 23:00:00+02:00,2198.0,16.5,True
2024-08-15 00:00:00+02:00,2207.0,15.6,True
2024-08-15 01:00:00+02:00,1819.0,14.6,True
2024-08-15 02:00:00+02:00,1807.0,14.1,True
2024-08-15 03:00:00+02:00,1595.0,13.5,True
2024-08-15 04:00:00+02:00,1491.0,12.9,True
2024-08-15 05:00:00+02:00,1430.0,12.5,True
2024-08-15 06:00:00+02:00,1453.0,12.4,True
2024-08-15 07:00:00+02:00,1477.0,12.4,True
2024-08-15 08:00:00+02:00,1545.0,12.8,True
2024-08-15 09:00:00+02:00,1672.0,14.0,True
2024-08-15 10:00:00+02:00,1783.0,15.9,True
2024-08-15 11:00:00+02:00,1868.0,17.5,True
2024-08-15 12:00:00+02:00,1951.0,19.3,True
2024-08-15 13:00:00+02:00,2146.0,20.9,True
2024-08-15 14:00:00+02:00,1912.0,22.1,True
2024-08-15 15:00:00+02:00,1863.0,22.9,True
2024-08-15 16:00:00+02:00,1778.0,23.1,True
2024-08-15 17:00:00+02:00,1777.0,23.1,True
2024-08-15 18:00:00+02:00,1760.0,22.6,True
2024-08-15 19:00:00+02:00,1902.0,21.7,True
2024-08-15 20:00:00+02:00,1932.0,21.5,True
2024-08-15 21:00:00+02:00,1843.0,20.3,True
2024-08-15 22:00:00+02:00,1960.0,19.2,True
2024-08-15 23:00:00+02:00,2139.0,18.3,True
2024-08-16 00:00:00+02:00,2139.0,17.9,True
2024-08-16 01:00:00+02:00,1783.0,17.9,True
2024-08-16 02:00:00+02:00,1761.0,18.0,True
2024-08-16 03:00:00+02:00,1575.0,17.9,True
2024-08-16 04:00:00+02:00,1506.0,17.9,True
2024-08-16 05:00:00+02:00,1504.0,17.9,True
2024-08-16 06:00:00+02:00,1587.0,18.0,True
2024-08-16 07:00:00+02:00,1697.0,18.0,True
2024-08-16 08:00:00+02:00,1834.0,18.0,True
2024-08-16 09:00:00+02:00,1966.0,18.2,True
2024-08-16 10:00:00+02:00,2120.0,18.6,True
2024-08-16 11:00:00+02:00,2183.0,19.2,True
2024-08-16 12:00:00+02:00,2282.0,20.5,True
2024-08-16 13:00:00+02:00,2425.0,21.4,True
2024-08-16 14:00:00+02:00,2212.0,20.5,True
2024-08-16 15:00:00+02:00,2166.0,21.8,True
2024-08-16 16:00:00+02:00,2071.0,23.0,True
2024-08-16 17:00:00+02:00,2010.0,22.4,True
2024-08-16 18:00:00+02:00,2027.0,21.7,True
2024-08-16 19:00:00+02:00,2075.0,19.9,True
2024-08-16 20:00:00+02:00,2095.0,20.2,True
2024-08-16 21:00:00+02:00,1962.0,19.4,True
2024-08-16 22:00:00+02:00,2039.0,18.9,True
2024-08-16 23:00:00+02:00,2196.0,18.6,True
2024-08-17 00:00:00+02:00,2195.0,18.6,True
2024-08-17 01:00:00+02:00,1825.0,18.6,True
2024-08-17 02:00:00+02:00,1779.0,18.5,True
2024-08-17 03:00:00+02:00,1567.0,18.4,True
2024-08-17 04:00:00+02:00,1479.0,18.2,True
2024-08-17 05:00:00+02:00,1422.0,17.5,True
2024-08-17 06:00:00+02:00,1438.0,17.1,True
2024-08-17 07:00:00+02:00,1485.0,16.8,True
2024-08-17 08:00:00+02:00,1552.0,15.3,True
2024-08-17 09:00:00+02:00,1706.0,15.6,True
2024-08-17 10:00:00+02:00,1805.0,16.5,True
2024-08-17 11:00:00+02:00,1895.0,17.3,True
2024-08-17 12:00:00+02:00,1956.0,18.4,True
2024-08-17 13:00:00+02:00,2146.0,19.6,True
2024-08-17 14:00:00+02:00,1948.0,20.9,True
2024-08-17 15:00:00+02:00,1857.0,22.0,True
2024-08-17 16:00:00+02:00,1757.0,23.0,True
2024-08-17 17:00:00+02:00,1713.0,23.7,True
2024-08-17 18:00:00+02:00,1734.0,23.3,True
2024-08-17 19:00:00+02:00,1804.0,21.7,True
